id_odsp, team1, team2, team1_won, team2_won, location, team1_goals, team2_goals
MN6Ki942/,Bologna,AC Milan,1,1,3,2,1
MN6Ki942/,AC Milan,Bologna,1,1,3,1,2
MNRLsw08/,Rayo Vallecano,Granada,1,0,15,1,1
MNRLsw08/,Granada,Rayo Vallecano,0,1,15,1,1
MNvKNPrT/,Sochaux,Evian Thonon Gaillard,1,0,3,1,1
MNvKNPrT/,Evian Thonon Gaillard,Sochaux,0,1,3,1,1
Moiff35e/,Bastia,Lille,1,0,3,1,1
Moiff35e/,Lille,Bastia,0,1,3,1,1
MoQJj4JH/,Cesena,Genoa,1,1,3,1,1
MoQJj4JH/,Genoa,Cesena,1,1,3,1,1
MPaw2orS/,Sampdoria,Juventus,1,0,3,1,2
MPaw2orS/,Juventus,Sampdoria,0,1,3,2,1
MPkD8vCg/,Borussia Dortmund,Mainz,1,0,15,1,1
MPkD8vCg/,Mainz,Borussia Dortmund,0,1,15,1,1
Mqc0jYNp/,Getafe,Sevilla,1,0,3,3,1
Mqc0jYNp/,Sevilla,Getafe,0,1,3,1,3
MqrDTQhg/,Sassuolo,Sampdoria,0,1,3,1,2
MqrDTQhg/,Sampdoria,Sassuolo,1,0,3,2,1
MqS8kp0p/,Elche,Almeria,1,1,14,1,1
MqS8kp0p/,Almeria,Elche,1,1,3,1,1
MqS8kp0p/,Almeria,Elche,1,1,14,1,1
MqS8kp0p/,Elche,Almeria,1,1,3,1,1
MRhH0apI/,Barcelona,Real Madrid,1,0,15,1,1
MRhH0apI/,Real Madrid,Barcelona,0,1,15,1,1
MswxkNo6/,Paris Saint-Germain,Nice,1,0,3,1,1
MswxkNo6/,Nice,Paris Saint-Germain,0,1,3,1,1
MT3VDKVr/,Hamburg SV,Borussia Dortmund,1,0,3,1,1
MT3VDKVr/,Borussia Dortmund,Hamburg SV,0,1,9,1,1
MT3VDKVr/,Hamburg SV,Borussia Dortmund,1,0,9,1,1
MT3VDKVr/,Borussia Dortmund,Hamburg SV,0,1,3,1,1
Mu6p2jT8/,FC Augsburg,TSG Hoffenheim,1,0,3,2,1
Mu6p2jT8/,TSG Hoffenheim,FC Augsburg,0,1,3,1,2
Mu6PlEe1/,SpVgg Greuther Furth,Hannover 96,0,1,3,1,2
Mu6PlEe1/,Hannover 96,SpVgg Greuther Furth,1,0,13,1,1
Mu6PlEe1/,Hannover 96,SpVgg Greuther Furth,1,0,3,2,1
Mu6PlEe1/,SpVgg Greuther Furth,Hannover 96,0,1,13,1,1
MuC7AoxA/,Barcelona,Valencia,1,0,3,2,2
MuC7AoxA/,Valencia,Barcelona,0,1,3,2,2
MuSNjZN0/,Bayer Leverkusen,Werder Bremen,1,0,3,2,1
MuSNjZN0/,Werder Bremen,Bayer Leverkusen,0,1,3,1,2
MVda0HAq/,VfL Wolfsburg,Hertha Berlin,1,0,3,1,1
MVda0HAq/,Hertha Berlin,VfL Wolfsburg,0,1,3,1,1
MVjiKzWe/,AS Roma,Juventus,0,1,14,1,2
MVjiKzWe/,Juventus,AS Roma,1,0,14,2,1
MwNw8bbL/,AS Monaco,Lorient,0,1,14,1,1
MwNw8bbL/,Lorient,AS Monaco,1,0,14,1,1
MXdukFe0/,Real Madrid,Rayo Vallecano,1,0,3,1,1
MXdukFe0/,Rayo Vallecano,Real Madrid,0,1,13,1,1
MXdukFe0/,Rayo Vallecano,Real Madrid,0,1,3,1,1
MXdukFe0/,Real Madrid,Rayo Vallecano,1,0,13,1,1
MXea1MPG/,Torino,Cagliari,1,0,3,2,1
MXea1MPG/,Cagliari,Torino,0,1,3,1,2
MXVTiJSQ/,Valenciennes,Bastia,0,1,14,1,1
MXVTiJSQ/,Valenciennes,Bastia,0,1,3,2,2
MXVTiJSQ/,Bastia,Valenciennes,1,0,14,1,1
MXVTiJSQ/,Bastia,Valenciennes,1,0,3,2,2
n18aEZzM/,SC Paderborn,Werder Bremen,1,1,13,1,1
n18aEZzM/,Werder Bremen,SC Paderborn,1,1,13,1,1
n1blDpbc/,Atalanta,Torino,0,1,3,1,3
n1blDpbc/,Torino,Atalanta,1,0,3,3,1
n3JrJQTT/,Southampton,Tottenham,0,1,3,1,1
n3JrJQTT/,Tottenham,Southampton,1,0,3,1,1
n3mn5KNi/,Bayer Leverkusen,FC Augsburg,1,0,3,2,1
n3mn5KNi/,FC Augsburg,Bayer Leverkusen,0,1,3,1,2
n7JCPKQp/,Marseille,Montpellier,1,0,3,2,1
n7JCPKQp/,Montpellier,Marseille,0,1,3,1,2
n7RNpvfj/,Granada,Real Betis,1,0,3,2,1
n7RNpvfj/,Real Betis,Granada,0,1,3,1,2
n903evnF/,Crystal Palace,West Brom,1,1,13,1,1
n903evnF/,West Brom,Crystal Palace,1,1,14,1,1
n903evnF/,West Brom,Crystal Palace,1,1,13,1,1
n903evnF/,Crystal Palace,West Brom,1,1,14,1,1
n95vhHse/,Parma,Fiorentina,1,1,3,1,2
n95vhHse/,Fiorentina,Parma,1,1,3,2,1
n9AeWess/,Internazionale,AS Roma,0,1,3,2,1
n9AeWess/,AS Roma,Internazionale,1,0,3,1,2
n9KapjAs/,Paris Saint-Germain,Marseille,1,0,14,1,1
n9KapjAs/,Marseille,Paris Saint-Germain,0,1,14,1,1
naBs60L4/,Villarreal,Real Madrid,1,1,3,1,1
naBs60L4/,Real Madrid,Villarreal,1,1,3,1,1
naDBinXN/,Lorient,Bordeaux,0,1,3,1,3
naDBinXN/,Bordeaux,Lorient,1,0,3,3,1
nBTQZpbh/,Elche,Levante,0,1,3,1,2
nBTQZpbh/,Levante,Elche,1,0,3,2,1
nBVPiP1m/,Stade Rennes,AS Monaco,1,1,3,1,1
nBVPiP1m/,AS Monaco,Stade Rennes,1,1,3,1,1
nDjGKazb/,Espanyol,Athletic Bilbao,1,0,3,1,1
nDjGKazb/,Athletic Bilbao,Espanyol,0,1,3,1,1
nDM1mAA1/,Guingamp,Evian Thonon Gaillard,1,1,13,1,1
nDM1mAA1/,Evian Thonon Gaillard,Guingamp,1,1,13,1,1
nDOCM6KU/,Hannover 96,Borussia Dortmund,1,1,3,1,1
nDOCM6KU/,Borussia Dortmund,Hannover 96,1,1,3,1,1
nDUYtGvo/,Sassuolo,Genoa,1,0,3,3,1
nDUYtGvo/,Genoa,Sassuolo,0,1,3,1,3
nFLyHOQb/,Deportivo La Coruna,Getafe,0,1,3,1,2
nFLyHOQb/,Getafe,Deportivo La Coruna,1,0,3,2,1
nFVDiuvB/,Burnley,Manchester City,1,1,3,2,1
nFVDiuvB/,Manchester City,Burnley,1,1,3,1,2
nFzyH1S0/,Real Zaragoza,Racing Santander,1,0,3,1,1
nFzyH1S0/,Racing Santander,Real Zaragoza,0,1,3,1,1
ngjzaphS/,TSG Hoffenheim,Bayern Munich,1,1,3,1,2
ngjzaphS/,TSG Hoffenheim,Bayern Munich,1,1,13,1,1
ngjzaphS/,Bayern Munich,TSG Hoffenheim,1,1,3,2,1
ngjzaphS/,Bayern Munich,TSG Hoffenheim,1,1,13,1,1
ngSc9LPO/,Manchester City,Everton,1,0,11,1,1
ngSc9LPO/,Everton,Manchester City,0,1,11,1,1
nib19FRi/,Nice,AS Nancy Lorraine,1,1,3,1,1
nib19FRi/,AS Nancy Lorraine,Nice,1,1,3,1,1
niEZSh35/,Real Madrid,Real Betis,1,0,3,2,2
niEZSh35/,Real Betis,Real Madrid,0,1,3,2,2
niV2yzo4/,Bayern Munich,Bayer Leverkusen,0,1,3,1,2
niV2yzo4/,Bayer Leverkusen,Bayern Munich,1,0,3,2,1
nJft3DxF/,Evian Thonon Gaillard,Montpellier,1,1,13,1,1
nJft3DxF/,Montpellier,Evian Thonon Gaillard,1,1,13,1,1
nkZIMdrL/,AS Roma,Novara,1,0,3,4,1
nkZIMdrL/,Novara,AS Roma,0,1,3,1,4
nL88JBsb/,Evian Thonon Gaillard,Toulouse,1,1,3,1,1
nL88JBsb/,Toulouse,Evian Thonon Gaillard,1,1,3,1,1
nLllEu1s/,Sampdoria,Fiorentina,1,1,3,1,1
nLllEu1s/,Fiorentina,Sampdoria,1,1,3,1,1
nLXDMyOr/,Villarreal,Valencia,1,1,3,1,1
nLXDMyOr/,Valencia,Villarreal,1,1,3,1,1
nm9A2J66/,Lyon,AS Monaco,0,1,3,2,1
nm9A2J66/,AS Monaco,Lyon,1,0,3,1,2
nmZXI7hI/,Real Sociedad,Celta Vigo,1,1,3,1,1
nmZXI7hI/,Celta Vigo,Real Sociedad,1,1,3,1,1
nNH6lkdo/,Hannover 96,Eintracht Frankfurt,1,0,3,3,1
nNH6lkdo/,Eintracht Frankfurt,Hannover 96,0,1,3,1,3
nNP5w3Kn/,Atletico Madrid,Athletic Bilbao,1,0,3,2,1
nNP5w3Kn/,Athletic Bilbao,Atletico Madrid,0,1,3,1,2
nPAb6OGt/,Lorient,Marseille,1,0,3,2,3
nPAb6OGt/,Marseille,Lorient,0,1,3,3,2
nPQAYpFr/,Hull,Chelsea,0,1,3,2,1
nPQAYpFr/,Chelsea,Hull,1,0,3,1,2
nq1tjt4h/,Levante,Atletico Madrid,0,1,3,1,2
nq1tjt4h/,Atletico Madrid,Levante,1,0,3,2,1
nqiLkSHH/,Parma,AS Roma,0,1,3,1,1
nqiLkSHH/,AS Roma,Parma,1,0,3,1,1
nqL0gNOu/,VfB Stuttgart,Fortuna Dusseldorf,0,1,3,1,1
nqL0gNOu/,Fortuna Dusseldorf,VfB Stuttgart,1,0,3,1,1
nRg9dyg2/,Sevilla,Real Betis,1,0,3,3,1
nRg9dyg2/,Real Betis,Sevilla,0,1,3,1,3
ns5HdHGj/,Lazio,Lecce,1,0,13,1,1
ns5HdHGj/,Lecce,Lazio,0,1,13,1,1
nTj44d3q/,Almeria,Athletic Bilbao,0,1,3,1,2
nTj44d3q/,Athletic Bilbao,Almeria,1,0,3,2,1
nu9mZMDR/,Rayo Vallecano,Getafe,1,0,3,1,1
nu9mZMDR/,Getafe,Rayo Vallecano,0,1,3,1,1
nVi3CH0R/,Malaga,Granada,0,1,13,1,1
nVi3CH0R/,Granada,Malaga,1,0,13,1,1
nVs5Yu9d/,Sampdoria,Hellas Verona,1,0,3,1,1
nVs5Yu9d/,Hellas Verona,Sampdoria,0,1,3,1,1
nVZ7LFtB/,Real Madrid,Elche,1,0,14,2,1
nVZ7LFtB/,Elche,Real Madrid,0,1,14,1,2
nwx6B1uf/,Nice,Lorient,1,0,3,1,1
nwx6B1uf/,Lorient,Nice,0,1,3,1,1
nyTOpPSi/,Hellas Verona,Livorno,1,0,3,1,1
nyTOpPSi/,Livorno,Hellas Verona,0,1,3,1,1
nyyOdjqp/,Sevilla,Real Madrid,0,1,14,1,1
nyyOdjqp/,Real Madrid,Sevilla,1,0,14,1,1
nZWxLWsO/,Werder Bremen,Bayern Munich,0,1,15,1,1
nZWxLWsO/,Bayern Munich,Werder Bremen,1,0,15,1,1
nZXVxZlq/,Real Sociedad,Sevilla,1,0,3,1,1
nZXVxZlq/,Sevilla,Real Sociedad,0,1,3,1,1
O0NQQuB2/,Hamburg SV,FC Cologne,0,1,13,1,1
O0NQQuB2/,FC Cologne,Hamburg SV,1,0,13,1,1
O26u5Qrg/,Siena,Napoli,0,1,3,1,1
O26u5Qrg/,Napoli,Siena,1,0,3,1,1
O2f7Ubsd/,Lille,Bordeaux,0,1,3,3,2
O2f7Ubsd/,Bordeaux,Lille,1,0,3,2,3
O44jpyp5/,Eintracht Frankfurt,Hamburg SV,1,1,3,1,1
O44jpyp5/,Hamburg SV,Eintracht Frankfurt,1,1,3,1,1
O4da7DOH/,Sevilla,Espanyol,1,1,14,1,1
O4da7DOH/,Espanyol,Sevilla,1,1,14,1,1
O4YveaSC/,Sunderland,Crystal Palace,0,1,3,1,3
O4YveaSC/,Crystal Palace,Sunderland,1,0,3,3,1
O6mDpNXd/,Tottenham,Manchester City,0,1,11,1,1
O6mDpNXd/,Manchester City,Tottenham,1,0,11,1,1
O80nl0of/,Manchester City,Swansea,1,0,3,1,1
O80nl0of/,Swansea,Manchester City,0,1,15,1,1
O80nl0of/,Swansea,Manchester City,0,1,3,1,1
O80nl0of/,Manchester City,Swansea,1,0,15,1,1
O8CV1OpE/,Real Sociedad,Cordoba,1,1,13,1,1
O8CV1OpE/,Cordoba,Real Sociedad,1,1,13,1,1
O8VvyDqk/,Cesena,Novara,1,0,13,1,1
O8VvyDqk/,Novara,Cesena,0,1,13,1,1
O8WnSYsf/,Malaga,Real Valladolid,1,0,3,1,1
O8WnSYsf/,Real Valladolid,Malaga,0,1,3,1,1
Ob15OiVS/,Manchester Utd,Stoke City,1,0,13,1,1
Ob15OiVS/,Stoke City,Manchester Utd,0,1,13,1,1
OdFg1ipS/,Novara,Atalanta,0,1,15,1,1
OdFg1ipS/,Atalanta,Novara,1,0,15,1,1
OfcLfH78/,Napoli,Internazionale,1,1,3,1,1
OfcLfH78/,Internazionale,Napoli,1,1,3,1,1
Ofe72xGk/,Sampdoria,Palermo,0,1,3,1,1
Ofe72xGk/,Palermo,Sampdoria,1,0,3,1,1
OfFUNAVb/,Cagliari,AS Roma,1,0,3,3,1
OfFUNAVb/,AS Roma,Cagliari,0,1,3,1,3
OfmwTlu7/,St Etienne,AS Monaco,0,1,3,1,1
OfmwTlu7/,AS Monaco,St Etienne,1,0,3,1,1
Ofy0wjVo/,Udinese,AC Milan,0,1,3,1,1
Ofy0wjVo/,AC Milan,Udinese,1,0,3,1,1
OG8yRXF4/,Internazionale,Napoli,0,1,14,1,1
OG8yRXF4/,Napoli,Internazionale,1,0,14,1,1
OIcZGYjc/,Udinese,Lazio,0,1,15,1,1
OIcZGYjc/,Udinese,Lazio,0,1,14,1,1
OIcZGYjc/,Lazio,Udinese,1,0,15,1,1
OIcZGYjc/,Lazio,Udinese,1,0,14,1,1
OIdkx1ol/,Borussia Dortmund,Kaiserslautern,1,0,3,2,1
OIdkx1ol/,Kaiserslautern,Borussia Dortmund,0,1,3,1,2
Oj07wKLa/,Hannover 96,Bayern Munich,0,1,3,1,1
Oj07wKLa/,Bayern Munich,Hannover 96,1,0,3,1,1
OK8sNhdd/,Real Sociedad,Barcelona,0,1,13,1,2
OK8sNhdd/,Barcelona,Real Sociedad,1,0,13,2,1
OKCqX5Tn/,Stade Rennes,Sochaux,1,1,13,1,1
OKCqX5Tn/,Sochaux,Stade Rennes,1,1,13,1,1
OKJBQ37U/,Hamburg SV,VfB Stuttgart,1,0,3,1,1
OKJBQ37U/,VfB Stuttgart,Hamburg SV,0,1,3,1,1
OKL0tZLR/,Cesena,Udinese,0,1,3,1,2
OKL0tZLR/,Udinese,Cesena,1,0,3,2,1
OlbQIwhi/,Fortuna Dusseldorf,Schalke 04,0,1,13,1,2
OlbQIwhi/,Schalke 04,Fortuna Dusseldorf,1,0,13,2,1
On4EJyKo/,VfL Wolfsburg,Borussia Dortmund,0,1,3,1,2
On4EJyKo/,Borussia Dortmund,VfL Wolfsburg,1,0,3,2,1
OOxupDe0/,Evian Thonon Gaillard,St Etienne,1,1,3,2,2
OOxupDe0/,St Etienne,Evian Thonon Gaillard,1,1,3,2,2
OpdKi2hl/,Bordeaux,Lyon,0,1,3,1,1
OpdKi2hl/,Lyon,Bordeaux,1,0,3,1,1
OQBPNFye/,Sampdoria,Palermo,1,1,3,1,1
OQBPNFye/,Palermo,Sampdoria,1,1,3,1,1
OrVjobVC/,Manchester City,Cardiff,1,0,13,1,1
OrVjobVC/,Manchester City,Cardiff,1,0,3,3,1
OrVjobVC/,Cardiff,Manchester City,0,1,13,1,1
OrVjobVC/,Cardiff,Manchester City,0,1,3,1,3
OSoE9r2e/,Werder Bremen,VfB Stuttgart,0,1,13,1,3
OSoE9r2e/,VfB Stuttgart,Werder Bremen,1,0,13,3,1
Ot58oCxE/,Novara,Fiorentina,1,1,14,1,1
Ot58oCxE/,Fiorentina,Novara,1,1,14,1,1
OvBe2kIf/,Osasuna,Real Madrid,0,1,3,1,3
OvBe2kIf/,Real Madrid,Osasuna,1,0,3,3,1
OW4jMML3/,Stoke City,Aston Villa,1,0,3,1,1
OW4jMML3/,Aston Villa,Stoke City,0,1,3,1,1
OWCKBtg3/,Internazionale,Atalanta,0,1,3,1,2
OWCKBtg3/,Atalanta,Internazionale,1,0,3,2,1
OWJSpVNa/,Sochaux,AJ Auxerre,0,1,3,1,2
OWJSpVNa/,AJ Auxerre,Sochaux,1,0,3,2,1
OWnsSPHO/,Troyes,Lyon,0,1,3,1,1
OWnsSPHO/,Lyon,Troyes,1,0,3,1,1
OWtrCxbd/,Stoke City,Newcastle,0,1,9,1,1
OWtrCxbd/,Newcastle,Stoke City,1,0,9,1,1
OxIubljg/,Troyes,Valenciennes,0,1,3,1,1
OxIubljg/,Valenciennes,Troyes,1,0,3,1,1
OxlZHTgs/,Torino,Livorno,1,0,15,1,1
OxlZHTgs/,Livorno,Torino,0,1,15,1,1
OxMbRqxi/,Siena,Bologna,1,1,3,1,1
OxMbRqxi/,Bologna,Siena,1,1,3,1,1
p0vNj4yK/,Sevilla,Espanyol,1,0,3,2,1
p0vNj4yK/,Espanyol,Sevilla,0,1,3,1,2
p4MOYDCL/,Sochaux,Bastia,1,1,3,1,1
p4MOYDCL/,Bastia,Sochaux,1,1,3,1,1
p8CA1NIR/,Cagliari,Genoa,1,0,3,2,1
p8CA1NIR/,Genoa,Cagliari,0,1,3,1,2
p8CzA8U9/,Udinese,Genoa,0,1,3,1,1
p8CzA8U9/,Genoa,Udinese,1,0,3,1,1
pA3O7Kmo/,Real Madrid,Granada,1,0,3,4,1
pA3O7Kmo/,Granada,Real Madrid,0,1,3,1,4
pABdmdPQ/,Aston Villa,West Brom,1,1,3,1,2
pABdmdPQ/,West Brom,Aston Villa,1,1,3,2,1
pC7y66Tn/,Cesena,AS Roma,0,1,3,2,2
pC7y66Tn/,AS Roma,Cesena,1,0,3,2,2
pCmJkFyC/,Marseille,Bordeaux,0,1,3,1,1
pCmJkFyC/,Bordeaux,Marseille,1,0,3,1,1
pCnbMrx4/,Catania,Chievo Verona,1,0,3,1,1
pCnbMrx4/,Chievo Verona,Catania,0,1,3,1,1
pCoHcA73/,Malaga,Mallorca,1,0,15,1,1
pCoHcA73/,Mallorca,Malaga,0,1,15,1,1
pd37mXws/,Nice,Paris Saint-Germain,0,1,14,1,2
pd37mXws/,Paris Saint-Germain,Nice,1,0,14,2,1
pdUsP8yQ/,AC Ajaccio,Brest,1,1,3,1,1
pdUsP8yQ/,Brest,AC Ajaccio,1,1,3,1,1
pEBJPNPN/,Lens,Bastia,1,1,3,1,1
pEBJPNPN/,Bastia,Lens,1,1,3,1,1
pfgptQfS/,Evian Thonon Gaillard,Bastia,1,0,3,1,1
pfgptQfS/,Bastia,Evian Thonon Gaillard,0,1,3,1,1
pfREEV6C/,Stoke City,Manchester City,0,1,3,1,1
pfREEV6C/,Manchester City,Stoke City,1,0,3,1,1
pfTwsscB/,Troyes,Stade de Reims,1,0,13,1,1
pfTwsscB/,Stade de Reims,Troyes,0,1,13,1,1
phvfdYJC/,Montpellier,Bordeaux,0,1,3,1,2
phvfdYJC/,Bordeaux,Montpellier,1,0,3,2,1
pILBaPj4/,Getafe,Barcelona,1,1,3,1,2
pILBaPj4/,Barcelona,Getafe,1,1,3,2,1
pIZ6VpxO/,Celta Vigo,Almeria,1,0,13,3,1
pIZ6VpxO/,Almeria,Celta Vigo,0,1,13,1,3
pj7ER6ZF/,Tottenham,Swansea,1,0,3,1,1
pj7ER6ZF/,Swansea,Tottenham,0,1,3,1,1
pKEbeMNs/,Elche,Valencia,0,1,3,1,1
pKEbeMNs/,Valencia,Elche,1,0,3,1,1
pKJblNH4/,Sochaux,Paris Saint-Germain,0,1,3,1,3
pKJblNH4/,Paris Saint-Germain,Sochaux,1,0,3,3,1
pnas2q4N/,West Ham,Liverpool,1,0,11,1,1
pnas2q4N/,Liverpool,West Ham,0,1,11,1,1
pnJVqbiP/,Torino,AC Milan,0,1,3,2,2
pnJVqbiP/,AC Milan,Torino,1,0,3,2,2
pnLCHO3A/,Southampton,QPR,1,0,3,1,1
pnLCHO3A/,QPR,Southampton,0,1,3,1,1
pnNfSPMp/,Sampdoria,AS Roma,1,0,3,1,1
pnNfSPMp/,AS Roma,Sampdoria,0,1,3,1,1
pOKb3qzE/,SpVgg Greuther Furth,Borussia Dortmund,0,1,3,1,1
pOKb3qzE/,Borussia Dortmund,SpVgg Greuther Furth,1,0,3,1,1
pOwNIpTO/,Sporting Gijon,Villarreal,0,1,15,1,1
pOwNIpTO/,Villarreal,Sporting Gijon,1,0,15,1,1
pr1Ekfc3/,Southampton,Liverpool,0,1,3,1,1
pr1Ekfc3/,Liverpool,Southampton,1,0,3,1,1
prppBFT5/,Hannover 96,VfL Wolfsburg,0,1,13,1,1
prppBFT5/,VfL Wolfsburg,Hannover 96,1,0,13,1,1
przaTEHf/,Bayer Leverkusen,FC Cologne,0,1,13,1,1
przaTEHf/,FC Cologne,Bayer Leverkusen,1,0,13,1,1
pSk4kO2A/,Real Betis,Osasuna,0,1,3,1,1
pSk4kO2A/,Osasuna,Real Betis,1,0,3,1,1
pSYG8Pg3/,Nurnberg,Borussia Monchengladbach,1,0,3,2,1
pSYG8Pg3/,Borussia Monchengladbach,Nurnberg,0,1,3,1,2
pt6fjWj3/,Lazio,Cesena,0,1,15,1,1
pt6fjWj3/,Cesena,Lazio,1,0,15,1,1
pUcMrpet/,Swansea,Stoke City,0,1,14,1,1
pUcMrpet/,Stoke City,Swansea,1,0,14,1,1
pvLnmt3a/,FC Augsburg,Borussia Dortmund,0,1,3,1,1
pvLnmt3a/,Borussia Dortmund,FC Augsburg,1,0,3,1,1
pvq2iPso/,Rayo Vallecano,Almeria,1,0,3,1,1
pvq2iPso/,Almeria,Rayo Vallecano,0,1,3,1,1
pWQaqMgP/,Mallorca,Granada,1,0,3,1,1
pWQaqMgP/,Granada,Mallorca,0,1,3,1,1
pzVKRIwM/,Parma,Udinese,0,1,3,1,3
pzVKRIwM/,Udinese,Parma,1,0,3,3,1
Q1MGvPxO/,Chelsea,Sunderland,1,0,13,1,1
Q1MGvPxO/,Chelsea,Sunderland,1,0,3,1,2
Q1MGvPxO/,Sunderland,Chelsea,0,1,13,1,1
Q1MGvPxO/,Sunderland,Chelsea,0,1,3,2,1
Q3aBnEWo/,Sassuolo,Parma,1,0,3,1,1
Q3aBnEWo/,Parma,Sassuolo,0,1,3,1,1
Q3NhQyH3/,AC Ajaccio,St Etienne,0,1,3,1,2
Q3NhQyH3/,St Etienne,AC Ajaccio,1,0,3,2,1
Q3YcwriD/,Paris Saint-Germain,Lyon,1,1,3,2,2
Q3YcwriD/,Lyon,Paris Saint-Germain,1,1,3,2,2
Q5f8OPyG/,Internazionale,Fiorentina,0,1,15,1,2
Q5f8OPyG/,Fiorentina,Internazionale,1,0,15,2,1
Q5TJAgFG/,Real Sociedad,Malaga,1,1,15,1,1
Q5TJAgFG/,Malaga,Real Sociedad,1,1,15,1,1
Q9MPnEOc/,Schalke 04,TSG Hoffenheim,1,0,3,3,1
Q9MPnEOc/,TSG Hoffenheim,Schalke 04,0,1,3,1,3
Q9rBDrnp/,Malaga,Levante,1,0,14,1,1
Q9rBDrnp/,Levante,Malaga,0,1,14,1,1
QDtwe6xN/,Real Madrid,Athletic Bilbao,1,0,3,2,1
QDtwe6xN/,Athletic Bilbao,Real Madrid,0,1,3,1,2
QFPBBkte/,Udinese,Fiorentina,1,1,3,1,2
QFPBBkte/,Fiorentina,Udinese,1,1,3,2,1
QgOKV1Jh/,Toulouse,Valenciennes,1,1,3,1,1
QgOKV1Jh/,Valenciennes,Toulouse,1,1,3,1,1
QH5vjhRT/,Sochaux,Evian Thonon Gaillard,1,0,3,2,1
QH5vjhRT/,Evian Thonon Gaillard,Sochaux,0,1,3,1,2
QHGhlpDo/,Osasuna,Real Madrid,1,1,13,1,1
QHGhlpDo/,Real Madrid,Osasuna,1,1,13,1,1
QHlaXmT7/,Catania,AS Roma,1,1,9,1,1
QHlaXmT7/,AS Roma,Catania,1,1,9,1,1
QHlaXmT7/,Catania,AS Roma,1,1,3,1,1
QHlaXmT7/,AS Roma,Catania,1,1,3,1,1
QHlZglPO/,Lorient,Bastia,0,1,3,1,1
QHlZglPO/,Bastia,Lorient,1,0,3,1,1
QHrzv15d/,Liverpool,Manchester City,1,0,3,2,1
QHrzv15d/,Manchester City,Liverpool,0,1,3,1,2
QHSjSJ4D/,Juventus,AC Milan,1,0,3,2,1
QHSjSJ4D/,AC Milan,Juventus,0,1,3,1,2
QHth1pMt/,Valencia,Deportivo La Coruna,1,1,3,2,1
QHth1pMt/,Deportivo La Coruna,Valencia,1,1,3,1,2
Qik6K8gs/,Real Betis,Celta Vigo,0,1,3,1,4
Qik6K8gs/,Celta Vigo,Real Betis,1,0,3,4,1
QJqsu5Zj/,TSG Hoffenheim,VfB Stuttgart,0,1,3,2,3
QJqsu5Zj/,VfB Stuttgart,TSG Hoffenheim,1,0,3,3,2
QkbiZyWH/,Real Betis,Osasuna,1,0,3,2,1
QkbiZyWH/,Osasuna,Real Betis,0,1,3,1,2
Qkbk6Nyn/,Genoa,Cagliari,0,1,3,1,1
Qkbk6Nyn/,Cagliari,Genoa,1,0,3,1,1
QkKXnroo/,Sampdoria,Atalanta,0,1,3,1,1
QkKXnroo/,Atalanta,Sampdoria,1,0,3,1,1
QkLITo6i/,Dijon FCO,Lyon,0,1,3,1,2
QkLITo6i/,Lyon,Dijon FCO,1,0,3,2,1
QkrYfgtl/,Hull,Fulham,1,1,3,2,1
QkrYfgtl/,Fulham,Hull,1,1,3,1,2
QLDDg4sS/,Levante,Rayo Vallecano,1,0,3,1,1
QLDDg4sS/,Rayo Vallecano,Levante,0,1,3,1,1
QmFHiQLK/,Tottenham,Leicester City,1,0,3,1,2
QmFHiQLK/,Leicester City,Tottenham,0,1,3,2,1
QmiDTS43/,Swansea,Sunderland,1,0,3,3,1
QmiDTS43/,Sunderland,Swansea,0,1,3,1,3
QopZTeCS/,Real Sociedad,Granada,1,1,3,1,1
QopZTeCS/,Granada,Real Sociedad,1,1,3,1,1
QPhj4wbl/,AS Roma,Atalanta,1,0,3,1,1
QPhj4wbl/,Atalanta,AS Roma,0,1,3,1,1
QPVtKjcU/,FC Augsburg,Schalke 04,0,1,3,1,1
QPVtKjcU/,Schalke 04,FC Augsburg,1,0,3,1,1
QPW450CD/,Real Betis,Sevilla,1,1,3,2,1
QPW450CD/,Sevilla,Real Betis,1,1,3,1,2
Qs1XM43o/,Udinese,Internazionale,0,1,15,1,1
Qs1XM43o/,Internazionale,Udinese,1,0,15,1,1
QsfwdeOH/,Palermo,Fiorentina,0,1,15,1,2
QsfwdeOH/,Fiorentina,Palermo,1,0,15,2,1
QTfaPhIP/,Valencia,Espanyol,1,0,3,1,1
QTfaPhIP/,Espanyol,Valencia,0,1,3,1,1
QV25cfG6/,Nice,Lille,1,1,3,3,3
QV25cfG6/,Lille,Nice,1,1,3,3,3
QVJ7S6QS/,Montpellier,Guingamp,1,0,3,1,1
QVJ7S6QS/,Guingamp,Montpellier,0,1,3,1,1
Qw4rPeE0/,TSG Hoffenheim,Hannover 96,1,0,3,1,3
Qw4rPeE0/,Hannover 96,TSG Hoffenheim,0,1,3,3,1
QwAX59vl/,Athletic Bilbao,Real Valladolid,1,0,3,2,2
QwAX59vl/,Real Valladolid,Athletic Bilbao,0,1,3,2,2
QwEiTxIh/,Toulouse,Marseille,1,1,3,1,1
QwEiTxIh/,Marseille,Toulouse,1,1,3,1,1
QXop6x5h/,Hertha Berlin,VfL Wolfsburg,0,1,3,1,2
QXop6x5h/,VfL Wolfsburg,Hertha Berlin,1,0,3,2,1
QyHaQSI6/,Stoke City,Liverpool,0,1,3,2,1
